sequence_id,session_number,game_type,difficulty,accuracy,score,response_time,mistakes,accuracy_change,target_difficulty
921,2,Story & Conversation,Medium,86.85,7,4.47,1,-11.15,Hard
921,3,Behaviour & Emotional Response,Hard,85.24,5,6.19,1,-1.61,Hard
921,4,Everyday Problem Solver,Hard,71.17,4,5.93,1,-14.07,Hard
921,5,Story & Conversation,Medium,94.1,6,5.14,0,22.93,Hard
922,1,Behaviour & Emotional Response,Medium,39.32,3,4.86,5,0.0,Medium
922,2,Everyday Problem Solver,Medium,39.64,4,4.61,6,0.32,Medium
922,3,Memory Match & Recall,Easy,50.29,3,2.4,3,10.65,Medium
922,4,Everyday Problem Solver,Easy,65.06,3,2.92,2,14.77,Medium
922,5,My Life Memories,Easy,59.38,6,5.43,4,-5.68,Medium
923,1,Everyday Problem Solver,Medium,45.82,5,5.4,5,0.0,Medium
923,2,Behaviour & Emotional Response,Easy,68.98,7,3.04,3,23.16,Medium
923,3,Story & Conversation,Easy,62.87,5,2.42,3,-6.11,Medium
923,4,My Life Memories,Easy,62.92,6,4.54,4,0.05,Medium
923,5,Story & Conversation,Easy,61.65,4,3.96,2,-1.27,Medium
924,1,Story & Conversation,Hard,27.34,1,7.35,4,0.0,Easy
924,2,Memory Match & Recall,Hard,21.79,2,5.38,8,-5.55,Easy
924,3,Story & Conversation,Easy,54.89,5,6.02,5,33.1,Easy
924,4,Behaviour & Emotional Response,Easy,44.42,4,4.44,6,-10.47,Easy
924,5,Story & Conversation,Medium,46.58,4,5.0,4,2.16,Easy
925,1,Behaviour & Emotional Response,Hard,15.0,1,8.0,4,0.0,Easy
925,2,Story & Conversation,Easy,35.05,2,3.48,3,20.05,Easy
925,3,Behaviour & Emotional Response,Easy,32.77,2,6.86,4,-2.28,Easy
925,4,My Life Memories,Easy,42.81,2,5.43,3,10.04,Easy
925,5,Everyday Problem Solver,Easy,40.99,2,3.88,4,-1.82,Easy
926,1,Everyday Problem Solver,Easy,66.52,5,5.13,3,0.0,Medium
926,2,Story & Conversation,Easy,77.54,8,5.72,2,11.02,Medium
926,3,Story & Conversation,Medium,51.48,5,5.36,5,-26.06,Medium
926,4,My Life Memories,Medium,65.91,7,5.72,3,14.43,Medium
926,5,My Life Memories,Medium,59.22,3,8.52,2,-6.69,Medium
927,1,Everyday Problem Solver,Medium,34.34,2,5.51,3,0.0,Easy
927,2,Story & Conversation,Easy,65.04,3,3.48,2,30.7,Easy
927,3,Behaviour & Emotional Response,Easy,52.25,3,5.87,3,-12.79,Easy
927,4,My Life Memories,Easy,55.24,3,4.16,3,2.99,Easy
927,5,Everyday Problem Solver,Hard,38.24,2,6.32,4,-17.0,Easy
928,1,Behaviour & Emotional Response,Easy,93.21,9,4.62,1,0.0,Hard
928,2,My Life Memories,Easy,88.71,7,4.55,1,-4.5,Hard
928,3,My Life Memories,Easy,91.39,9,4.34,1,2.68,Hard
928,4,Behaviour & Emotional Response,Easy,89.95,5,5.72,1,-1.44,Hard
928,5,Behaviour & Emotional Response,Easy,98.0,6,2.41,0,8.05,Hard
929,1,Behaviour & Emotional Response,Medium,56.02,4,4.68,4,0.0,Medium
929,2,Memory Match & Recall,Medium,64.07,5,5.79,3,8.05,Medium
929,3,Behaviour & Emotional Response,Hard,50.48,3,3.6,3,-13.59,Medium
929,4,My Life Memories,Easy,68.86,3,5.52,2,18.38,Medium
929,5,Behaviour & Emotional Response,Easy,59.71,5,5.95,3,-9.15,Medium
930,1,Behaviour & Emotional Response,Medium,75.72,5,4.66,1,0.0,Medium
930,2,Behaviour & Emotional Response,Easy,66.95,4,4.98,2,-8.77,Medium
930,3,Story & Conversation,Hard,66.47,7,6.88,3,-0.48,Medium
930,4,Memory Match & Recall,Medium,68.34,7,5.06,3,1.87,Medium
930,5,Memory Match & Recall,Medium,70.62,7,3.95,3,2.28,Medium
931,1,Everyday Problem Solver,Easy,77.15,4,3.31,1,0.0,Hard
931,2,My Life Memories,Hard,57.21,3,4.05,3,-19.94,Hard
931,3,Everyday Problem Solver,Medium,78.21,6,6.27,2,21.0,Hard
931,4,Everyday Problem Solver,Hard,65.72,5,3.97,3,-12.49,Hard
931,5,Story & Conversation,Medium,85.37,5,6.84,1,19.65,Hard
932,1,Behaviour & Emotional Response,Hard,35.44,3,6.64,5,0.0,Medium
932,2,Everyday Problem Solver,Medium,61.54,5,4.38,3,26.1,Medium
932,3,Memory Match & Recall,Easy,55.31,3,5.32,3,-6.23,Medium
932,4,Story & Conversation,Easy,69.6,7,4.45,3,14.29,Medium
932,5,Story & Conversation,Medium,52.96,5,6.27,5,-16.64,Medium
933,1,Behaviour & Emotional Response,Medium,63.31,6,5.05,4,0.0,Medium
933,2,My Life Memories,Medium,61.31,5,5.83,3,-2.0,Medium
933,3,Everyday Problem Solver,Easy,79.35,4,3.84,1,18.04,Medium
933,4,Memory Match & Recall,Hard,60.22,3,5.87,2,-19.13,Medium
933,5,Memory Match & Recall,Hard,67.29,3,6.47,2,7.07,Medium
934,1,Story & Conversation,Medium,62.24,4,5.48,2,0.0,Hard
934,2,Memory Match & Recall,Easy,66.59,4,4.32,2,4.35,Hard
934,3,Everyday Problem Solver,Hard,47.76,4,6.52,4,-18.83,Hard
934,4,Memory Match & Recall,Easy,69.95,3,3.97,2,22.19,Hard
934,5,Story & Conversation,Medium,75.47,4,6.02,1,5.52,Hard
935,1,Story & Conversation,Easy,62.02,6,4.65,4,0.0,Medium
935,2,Everyday Problem Solver,Easy,62.44,3,4.67,2,0.42,Medium
935,3,My Life Memories,Easy,68.73,3,4.86,2,6.29,Medium
935,4,Memory Match & Recall,Medium,52.72,5,6.33,5,-16.01,Medium
935,5,Behaviour & Emotional Response,Medium,55.99,4,5.2,4,3.27,Medium
936,1,Story & Conversation,Easy,74.15,7,4.42,3,0.0,Medium
936,2,Memory Match & Recall,Medium,62.69,4,4.1,2,-11.46,Medium
936,3,Everyday Problem Solver,Easy,71.72,7,2.76,3,9.03,Medium
936,4,Memory Match & Recall,Easy,73.93,7,4.2,3,2.21,Medium
936,5,My Life Memories,Medium,71.33,4,4.6,1,-2.6,Medium
937,1,Behaviour & Emotional Response,Hard,22.11,1,7.43,4,0.0,Easy
937,2,Story & Conversation,Medium,28.84,3,7.56,7,6.73,Easy
937,3,Everyday Problem Solver,Hard,15.0,1,8.45,4,-13.84,Easy
937,4,Story & Conversation,Hard,15.0,1,6.47,5,0.0,Easy
937,5,Everyday Problem Solver,Medium,23.02,1,5.33,4,8.02,Easy
938,1,Memory Match & Recall,Hard,52.86,5,6.73,5,0.0,Medium
938,2,Behaviour & Emotional Response,Hard,55.89,6,5.23,4,3.03,Medium
938,3,Everyday Problem Solver,Medium,65.39,3,5.95,2,9.5,Medium
938,4,Story & Conversation,Medium,66.37,5,6.07,3,0.98,Medium
938,5,My Life Memories,Hard,67.13,4,3.76,2,0.76,Medium
939,1,Story & Conversation,Medium,89.36,7,5.09,1,0.0,Hard
939,2,Behaviour & Emotional Response,Medium,82.09,7,6.09,1,-7.27,Hard
939,3,Story & Conversation,Medium,78.34,8,5.09,2,-3.75,Hard
939,4,Story & Conversation,Medium,73.61,6,5.08,2,-4.73,Hard
939,5,Story & Conversation,Easy,95.98,10,4.85,0,22.37,Hard
940,1,Behaviour & Emotional Response,Medium,71.33,7,4.29,3,0.0,Hard
940,2,Memory Match & Recall,Medium,88.85,5,4.61,1,17.52,Hard
940,3,Story & Conversation,Hard,68.18,7,5.67,3,-20.67,Hard
940,4,My Life Memories,Medium,75.55,5,6.84,1,7.37,Hard
940,5,Memory Match & Recall,Easy,88.82,5,2.94,1,13.27,Hard
941,1,Behaviour & Emotional Response,Easy,51.23,3,3.81,3,0.0,Medium
941,2,Behaviour & Emotional Response,Easy,58.93,4,5.27,2,7.7,Medium
941,3,My Life Memories,Easy,62.2,6,5.57,4,3.27,Medium
941,4,Memory Match & Recall,Hard,54.13,3,6.8,2,-8.07,Medium
941,5,Behaviour & Emotional Response,Easy,67.95,3,4.63,2,13.82,Medium
942,1,Story & Conversation,Hard,24.32,1,5.07,5,0.0,Easy
942,2,Everyday Problem Solver,Medium,42.79,3,8.24,5,18.47,Easy
942,3,My Life Memories,Easy,53.12,4,2.19,4,10.33,Easy
942,4,Behaviour & Emotional Response,Hard,27.46,3,6.23,7,-25.66,Easy
942,5,Everyday Problem Solver,Medium,43.65,4,4.27,6,16.19,Easy
943,1,Memory Match & Recall,Easy,66.22,7,3.34,3,0.0,Hard
943,2,Everyday Problem Solver,Hard,57.05,3,4.62,3,-9.17,Hard
943,3,Memory Match & Recall,Hard,57.91,3,4.19,2,0.86,Hard
943,4,My Life Memories,Easy,88.77,4,3.36,1,30.86,Hard
943,5,Story & Conversation,Easy,78.34,8,4.77,2,-10.43,Hard
944,1,Story & Conversation,Hard,40.38,2,6.67,3,0.0,Medium
944,2,Everyday Problem Solver,Easy,68.78,3,5.4,2,28.4,Medium
944,3,Story & Conversation,Easy,63.49,4,4.32,2,-5.29,Medium
944,4,Memory Match & Recall,Easy,80.11,8,5.5,2,16.62,Medium
944,5,Memory Match & Recall,Medium,51.99,4,5.2,4,-28.12,Medium
945,1,My Life Memories,Easy,64.16,5,3.01,3,0.0,Medium
945,2,Story & Conversation,Medium,54.0,3,7.24,3,-10.16,Medium
945,3,Story & Conversation,Medium,61.45,6,2.02,4,7.45,Medium
945,4,Behaviour & Emotional Response,Medium,66.77,7,6.27,3,5.32,Medium
945,5,Memory Match & Recall,Medium,58.82,5,5.89,3,-7.95,Medium
946,1,Memory Match & Recall,Easy,54.29,5,6.36,5,0.0,Easy
946,2,My Life Memories,Medium,46.98,2,2.88,3,-7.31,Easy
946,3,My Life Memories,Medium,49.73,4,5.01,4,2.75,Easy
946,4,My Life Memories,Hard,46.8,5,5.94,5,-2.93,Easy
946,5,Memory Match & Recall,Hard,38.58,2,7.25,3,-8.22,Easy
947,1,My Life Memories,Easy,67.31,3,5.85,2,0.0,Hard
947,2,Memory Match & Recall,Easy,74.47,4,4.41,1,7.16,Hard
947,3,My Life Memories,Medium,65.88,5,3.69,3,-8.59,Hard
947,4,Everyday Problem Solver,Medium,63.15,6,5.0,4,-2.73,Hard
947,5,Memory Match & Recall,Easy,76.64,8,5.91,2,13.49,Hard
948,1,Everyday Problem Solver,Medium,68.39,3,4.96,2,0.0,Medium
948,2,Memory Match & Recall,Medium,71.1,4,5.41,1,2.71,Medium
948,3,Behaviour & Emotional Response,Medium,66.34,4,4.95,2,-4.76,Medium
948,4,My Life Memories,Easy,72.03,7,5.03,3,5.69,Medium
948,5,Behaviour & Emotional Response,Medium,69.02,3,4.35,2,-3.01,Medium
949,1,Story & Conversation,Medium,69.1,7,4.44,3,0.0,Hard
949,2,Everyday Problem Solver,Hard,72.26,6,6.1,2,3.16,Hard
949,3,Everyday Problem Solver,Easy,89.31,7,4.59,1,17.05,Hard
949,4,My Life Memories,Easy,92.17,6,2.44,0,2.86,Hard
949,5,Memory Match & Recall,Easy,90.5,9,6.22,1,-1.67,Hard
950,1,Everyday Problem Solver,Easy,58.2,3,3.88,3,0.0,Medium
950,2,My Life Memories,Easy,61.09,4,3.81,2,2.89,Medium
950,3,Everyday Problem Solver,Easy,66.03,7,4.71,3,4.94,Medium
950,4,Everyday Problem Solver,Medium,59.25,3,3.76,2,-6.78,Medium
950,5,Memory Match & Recall,Easy,64.07,4,4.22,2,4.82,Medium
951,1,Behaviour & Emotional Response,Medium,62.08,6,6.1,4,0.0,Hard
951,2,My Life Memories,Medium,75.45,8,3.71,2,13.37,Hard
951,3,Memory Match & Recall,Medium,66.89,5,4.33,3,-8.56,Hard
951,4,Behaviour & Emotional Response,Easy,97.13,10,3.71,0,30.24,Hard
951,5,Memory Match & Recall,Easy,92.9,9,2.74,1,-4.23,Hard
952,1,Memory Match & Recall,Easy,51.04,4,3.58,4,0.0,Medium
952,2,Story & Conversation,Medium,45.05,3,4.29,3,-5.99,Medium
952,3,Everyday Problem Solver,Easy,53.24,3,5.96,3,8.19,Medium
952,4,Memory Match & Recall,Medium,57.0,3,6.18,3,3.76,Medium
952,5,My Life Memories,Medium,54.3,4,5.18,4,-2.7,Medium
953,1,Behaviour & Emotional Response,Easy,56.83,3,4.98,2,0.0,Medium
953,2,Everyday Problem Solver,Medium,47.0,2,3.93,3,-9.83,Medium
953,3,Behaviour & Emotional Response,Easy,72.46,4,6.7,2,25.46,Medium
953,4,Everyday Problem Solver,Easy,69.4,7,5.77,3,-3.06,Medium
953,5,Memory Match & Recall,Medium,57.07,3,3.44,2,-12.33,Medium
954,1,Memory Match & Recall,Medium,72.6,6,5.01,2,0.0,Medium
954,2,Behaviour & Emotional Response,Medium,69.23,6,6.1,2,-3.37,Medium
954,3,Everyday Problem Solver,Easy,76.27,5,3.46,1,7.04,Medium
954,4,My Life Memories,Hard,55.63,3,5.96,3,-20.64,Medium
954,5,My Life Memories,Medium,68.66,4,4.13,2,13.03,Medium
955,1,Memory Match & Recall,Easy,57.85,3,2.75,2,0.0,Easy
955,2,Everyday Problem Solver,Medium,51.44,3,6.59,3,-6.41,Easy
955,3,Memory Match & Recall,Medium,53.23,3,6.92,2,1.79,Easy
955,4,Behaviour & Emotional Response,Easy,71.92,7,5.36,3,18.69,Easy
955,5,Story & Conversation,Hard,43.86,4,5.98,4,-28.06,Easy
956,1,My Life Memories,Easy,79.11,8,2.11,2,0.0,Hard
956,2,Memory Match & Recall,Hard,63.91,6,4.43,4,-15.2,Hard
956,3,Memory Match & Recall,Easy,78.68,6,4.37,2,14.77,Hard
956,4,My Life Memories,Medium,75.39,5,3.2,1,-3.29,Hard
956,5,Everyday Problem Solver,Medium,78.45,8,6.03,2,3.06,Hard
957,1,Everyday Problem Solver,Easy,60.71,5,2.64,3,0.0,Easy
957,2,My Life Memories,Medium,57.28,6,4.55,4,-3.43,Easy
957,3,Behaviour & Emotional Response,Easy,56.95,3,2.27,2,-0.33,Easy
957,4,Behaviour & Emotional Response,Easy,57.2,3,4.82,3,0.25,Easy
957,5,Memory Match & Recall,Medium,48.56,5,4.44,5,-8.64,Easy
958,1,Story & Conversation,Medium,52.58,4,5.12,4,0.0,Medium
958,2,Story & Conversation,Hard,44.55,4,5.31,4,-8.03,Medium
958,3,Story & Conversation,Hard,34.19,3,7.01,7,-10.36,Medium
958,4,Behaviour & Emotional Response,Medium,40.56,2,3.72,4,6.37,Medium
958,5,My Life Memories,Easy,68.39,7,3.05,3,27.83,Medium
959,1,Story & Conversation,Medium,43.93,2,3.48,3,0.0,Easy
959,2,Story & Conversation,Medium,35.32,3,5.3,5,-8.61,Easy
959,3,Story & Conversation,Medium,18.85,1,5.03,5,-16.47,Easy
959,4,Story & Conversation,Hard,27.9,2,6.5,6,9.05,Easy
959,5,Everyday Problem Solver,Medium,44.14,4,4.68,4,16.24,Easy
960,1,Story & Conversation,Easy,76.55,6,2.7,2,0.0,Hard
960,2,Behaviour & Emotional Response,Medium,64.4,5,3.23,3,-12.15,Hard
960,3,Story & Conversation,Medium,79.75,5,3.04,1,15.35,Hard
960,4,Behaviour & Emotional Response,Hard,64.83,4,5.46,2,-14.92,Hard
960,5,Story & Conversation,Easy,86.07,7,5.95,1,21.24,Hard
961,1,Behaviour & Emotional Response,Medium,57.09,3,5.09,3,0.0,Medium
961,2,My Life Memories,Medium,54.01,3,7.83,3,-3.08,Medium
961,3,Memory Match & Recall,Medium,47.78,4,6.66,4,-6.23,Medium
961,4,Everyday Problem Solver,Easy,71.86,6,3.85,2,24.08,Medium
961,5,Everyday Problem Solver,Hard,57.2,6,3.62,4,-14.66,Medium
962,1,Story & Conversation,Easy,54.92,5,5.06,5,0.0,Easy
962,2,Story & Conversation,Hard,35.0,3,6.54,7,-19.92,Easy
962,3,Behaviour & Emotional Response,Easy,64.05,5,3.91,3,29.05,Easy
962,4,Behaviour & Emotional Response,Easy,69.01,3,4.13,2,4.96,Easy
962,5,My Life Memories,Hard,39.64,4,9.34,6,-29.37,Easy
963,1,Memory Match & Recall,Easy,49.39,4,3.59,4,0.0,Medium
963,2,My Life Memories,Medium,46.59,4,6.12,4,-2.8,Medium
963,3,Behaviour & Emotional Response,Medium,57.62,3,5.52,3,11.03,Medium
963,4,Story & Conversation,Easy,64.97,6,4.15,4,7.35,Medium
963,5,My Life Memories,Medium,56.47,6,4.95,4,-8.5,Medium
964,1,My Life Memories,Medium,74.55,4,5.5,1,0.0,Medium
964,2,Everyday Problem Solver,Easy,87.03,7,5.37,1,12.48,Medium
964,3,Memory Match & Recall,Easy,87.26,4,4.73,1,0.23,Medium
964,4,Story & Conversation,Easy,94.16,8,3.45,0,6.9,Medium
964,5,Everyday Problem Solver,Medium,73.4,7,3.49,3,-20.76,Medium
965,1,Everyday Problem Solver,Easy,61.62,3,5.06,2,0.0,Medium
965,2,Memory Match & Recall,Easy,73.59,6,5.77,2,11.97,Medium
965,3,Story & Conversation,Medium,61.71,4,4.76,2,-11.88,Medium
965,4,Everyday Problem Solver,Medium,73.98,6,6.57,2,12.27,Medium
965,5,Behaviour & Emotional Response,Medium,64.66,4,5.2,2,-9.32,Medium
966,1,Everyday Problem Solver,Easy,76.66,6,4.07,2,0.0,Hard
966,2,Everyday Problem Solver,Easy,83.6,8,2.06,2,6.94,Hard
966,3,Everyday Problem Solver,Medium,64.89,3,5.52,2,-18.71,Hard
966,4,Everyday Problem Solver,Easy,81.66,7,5.97,1,16.77,Hard
966,5,My Life Memories,Easy,87.61,5,3.96,1,5.95,Hard
967,1,My Life Memories,Easy,85.21,9,5.44,1,0.0,Medium
967,2,Behaviour & Emotional Response,Easy,98.0,6,5.67,0,12.79,Medium
967,3,Everyday Problem Solver,Easy,93.13,5,3.86,0,-4.87,Medium
967,4,Everyday Problem Solver,Medium,74.83,7,5.27,3,-18.3,Medium
967,5,Behaviour & Emotional Response,Hard,66.81,7,4.81,3,-8.02,Medium
968,1,My Life Memories,Easy,49.38,2,4.57,3,0.0,Medium
968,2,Memory Match & Recall,Medium,45.28,5,4.42,5,-4.1,Medium
968,3,My Life Memories,Easy,61.55,6,4.26,4,16.27,Medium
968,4,Behaviour & Emotional Response,Medium,41.91,2,5.44,3,-19.64,Medium
968,5,Behaviour & Emotional Response,Medium,59.92,4,5.42,2,18.01,Medium
969,1,My Life Memories,Medium,45.39,4,4.87,4,0.0,Medium
969,2,Story & Conversation,Easy,67.47,7,4.0,3,22.08,Medium
969,3,My Life Memories,Medium,47.56,4,4.1,4,-19.91,Medium
969,4,Everyday Problem Solver,Medium,67.78,7,6.68,3,20.22,Medium
969,5,Everyday Problem Solver,Medium,55.24,3,5.87,3,-12.54,Medium
970,1,Everyday Problem Solver,Easy,60.75,6,4.81,4,0.0,Easy
970,2,Story & Conversation,Easy,59.52,5,2.47,3,-1.23,Easy
970,3,Everyday Problem Solver,Medium,49.39,5,5.1,5,-10.13,Easy
970,4,Memory Match & Recall,Medium,51.93,3,6.18,3,2.54,Easy
970,5,Memory Match & Recall,Medium,48.72,2,4.39,3,-3.21,Easy
971,1,My Life Memories,Medium,71.33,6,3.88,2,0.0,Hard
971,2,My Life Memories,Easy,77.67,8,2.61,2,6.34,Hard
971,3,My Life Memories,Hard,59.63,3,7.15,2,-18.04,Hard
971,4,My Life Memories,Easy,87.26,5,3.67,1,27.63,Hard
971,5,Story & Conversation,Medium,82.52,7,3.84,1,-4.74,Hard
972,1,My Life Memories,Easy,70.35,4,5.37,2,0.0,Medium
972,2,Behaviour & Emotional Response,Medium,53.47,3,4.05,3,-16.88,Medium
972,3,Memory Match & Recall,Hard,42.6,3,5.65,5,-10.87,Medium
972,4,Memory Match & Recall,Medium,73.2,4,4.31,1,30.6,Medium
972,5,Everyday Problem Solver,Easy,74.37,4,5.45,1,1.17,Medium
973,1,Story & Conversation,Easy,85.5,7,5.14,1,0.0,Hard
973,2,My Life Memories,Easy,81.07,5,6.01,1,-4.43,Hard
973,3,My Life Memories,Easy,98.0,6,4.84,0,16.93,Hard
973,4,Everyday Problem Solver,Medium,68.02,4,4.29,2,-29.98,Hard
973,5,Behaviour & Emotional Response,Easy,95.71,5,3.73,0,27.69,Hard
974,1,Behaviour & Emotional Response,Easy,92.61,6,3.41,0,0.0,Hard
974,2,Story & Conversation,Medium,80.78,8,3.78,2,-11.83,Hard
974,3,Everyday Problem Solver,Easy,90.99,5,3.61,1,10.21,Hard
974,4,Behaviour & Emotional Response,Medium,90.63,5,7.31,0,-0.36,Hard
974,5,Memory Match & Recall,Easy,86.5,5,2.0,1,-4.13,Hard
975,1,Behaviour & Emotional Response,Easy,57.21,6,4.6,4,0.0,Medium
975,2,Behaviour & Emotional Response,Medium,62.32,4,6.79,2,5.11,Medium
975,3,Everyday Problem Solver,Medium,60.53,4,4.78,2,-1.79,Medium
975,4,Everyday Problem Solver,Medium,48.95,4,5.14,4,-11.58,Medium
975,5,Everyday Problem Solver,Medium,62.75,3,5.76,2,13.8,Medium
976,1,Behaviour & Emotional Response,Medium,46.76,2,3.35,3,0.0,Easy
976,2,My Life Memories,Easy,47.12,2,3.29,3,0.36,Easy
976,3,My Life Memories,Easy,52.95,3,4.98,3,5.83,Easy
976,4,Everyday Problem Solver,Hard,38.76,3,5.34,5,-14.19,Easy
976,5,Behaviour & Emotional Response,Medium,49.47,5,1.5,5,10.71,Easy
977,1,Everyday Problem Solver,Medium,76.62,4,4.39,1,0.0,Hard
977,2,Everyday Problem Solver,Easy,85.4,4,5.48,1,8.78,Hard
977,3,Memory Match & Recall,Hard,74.49,4,4.71,2,-10.91,Hard
977,4,Memory Match & Recall,Easy,94.77,9,6.26,1,20.28,Hard
977,5,My Life Memories,Medium,88.19,9,4.58,1,-6.58,Hard
978,1,Behaviour & Emotional Response,Medium,34.51,3,5.03,5,0.0,Easy
978,2,Behaviour & Emotional Response,Medium,49.33,5,6.42,5,14.82,Easy
978,3,Story & Conversation,Medium,35.39,4,3.87,6,-13.94,Easy
978,4,Everyday Problem Solver,Medium,46.89,5,5.12,5,11.5,Easy
978,5,Everyday Problem Solver,Hard,39.01,2,5.84,4,-7.88,Easy
979,1,Memory Match & Recall,Medium,60.7,5,6.14,3,0.0,Hard
979,2,Story & Conversation,Easy,80.22,8,3.97,2,19.52,Hard
979,3,My Life Memories,Medium,78.73,6,6.74,2,-1.49,Hard
979,4,Memory Match & Recall,Easy,86.22,5,1.5,1,7.49,Hard
979,5,Memory Match & Recall,Easy,91.6,5,5.22,1,5.38,Hard
980,1,My Life Memories,Hard,85.52,5,7.51,1,0.0,Hard
980,2,Story & Conversation,Medium,96.87,6,6.34,0,11.35,Hard
980,3,Memory Match & Recall,Hard,93.06,9,5.82,1,-3.81,Hard
980,4,Story & Conversation,Medium,85.16,9,4.45,1,-7.9,Hard
980,5,My Life Memories,Medium,98.0,6,4.81,0,12.84,Hard
981,1,My Life Memories,Easy,41.52,2,3.78,3,0.0,Easy
981,2,Everyday Problem Solver,Hard,35.65,2,7.91,3,-5.87,Easy
981,3,Story & Conversation,Medium,49.8,4,6.37,4,14.15,Easy
981,4,My Life Memories,Hard,33.32,3,3.94,7,-16.48,Easy
981,5,Memory Match & Recall,Medium,44.57,4,4.83,4,11.25,Easy
982,1,Behaviour & Emotional Response,Medium,52.87,3,5.61,2,0.0,Medium
982,2,My Life Memories,Easy,69.16,6,4.11,2,16.29,Medium
982,3,Everyday Problem Solver,Easy,54.12,3,3.99,3,-15.04,Medium
982,4,Memory Match & Recall,Hard,45.31,3,7.4,3,-8.81,Medium
982,5,Behaviour & Emotional Response,Easy,65.14,3,5.09,2,19.83,Medium
983,1,Behaviour & Emotional Response,Easy,74.61,6,5.52,2,0.0,Medium
983,2,Memory Match & Recall,Medium,61.89,5,4.31,3,-12.72,Medium
983,3,Behaviour & Emotional Response,Medium,67.28,5,4.19,3,5.39,Medium
983,4,Story & Conversation,Medium,71.9,4,4.07,1,4.62,Medium
983,5,My Life Memories,Medium,71.71,7,4.81,3,-0.19,Medium
984,1,Behaviour & Emotional Response,Easy,70.47,4,4.03,1,0.0,Medium
984,2,Everyday Problem Solver,Hard,53.3,5,6.12,5,-17.17,Medium
984,3,Story & Conversation,Medium,66.2,7,7.02,3,12.9,Medium
984,4,Story & Conversation,Easy,71.78,4,4.35,2,5.58,Medium
984,5,Memory Match & Recall,Medium,59.78,5,5.47,3,-12.0,Medium
985,1,My Life Memories,Easy,51.6,3,4.14,2,0.0,Easy
985,2,Story & Conversation,Easy,56.46,3,3.88,3,4.86,Easy
985,3,Everyday Problem Solver,Medium,42.7,3,6.88,3,-13.76,Easy
985,4,My Life Memories,Medium,49.48,3,4.43,3,6.78,Easy
985,5,My Life Memories,Medium,47.77,4,7.09,4,-1.71,Easy
986,1,Everyday Problem Solver,Easy,62.34,3,3.68,2,0.0,Medium
986,2,Everyday Problem Solver,Hard,42.68,3,5.25,5,-19.66,Medium
986,3,My Life Memories,Medium,51.79,3,3.74,3,9.11,Medium
986,4,My Life Memories,Hard,44.0,3,6.66,3,-7.79,Medium
986,5,My Life Memories,Easy,70.19,7,4.19,3,26.19,Medium
987,1,Story & Conversation,Medium,86.82,7,4.47,1,0.0,Hard
987,2,My Life Memories,Hard,64.77,5,4.74,3,-22.05,Hard
987,3,Behaviour & Emotional Response,Medium,86.21,7,4.56,1,21.44,Hard
987,4,Story & Conversation,Medium,81.23,6,3.87,2,-4.98,Hard
987,5,Behaviour & Emotional Response,Medium,80.43,5,5.24,1,-0.8,Hard
988,1,Everyday Problem Solver,Hard,34.24,3,5.39,7,0.0,Medium
988,2,My Life Memories,Easy,50.87,4,2.99,4,16.63,Medium
988,3,My Life Memories,Hard,31.19,3,5.66,7,-19.68,Medium
988,4,Memory Match & Recall,Hard,32.47,3,7.81,5,1.28,Medium
988,5,Story & Conversation,Easy,57.33,3,3.59,3,24.86,Medium
989,1,Behaviour & Emotional Response,Easy,62.9,4,6.06,2,0.0,Medium
989,2,Everyday Problem Solver,Medium,52.52,3,5.91,3,-10.38,Medium
989,3,Memory Match & Recall,Medium,55.99,4,6.75,4,3.47,Medium
989,4,My Life Memories,Medium,42.13,4,5.96,6,-13.86,Medium
989,5,Behaviour & Emotional Response,Easy,71.23,4,2.82,1,29.1,Medium
990,1,Everyday Problem Solver,Easy,51.61,5,3.71,5,0.0,Easy
990,2,Memory Match & Recall,Medium,45.32,2,5.43,3,-6.29,Easy
990,3,My Life Memories,Medium,54.91,5,6.36,5,9.59,Easy
990,4,Everyday Problem Solver,Medium,46.19,2,4.12,3,-8.72,Easy
990,5,Story & Conversation,Hard,48.61,2,6.69,3,2.42,Easy
991,1,Story & Conversation,Easy,74.08,7,4.37,3,0.0,Medium
991,2,My Life Memories,Medium,65.89,7,4.57,3,-8.19,Medium
991,3,My Life Memories,Hard,53.86,4,4.06,4,-12.03,Medium
991,4,Everyday Problem Solver,Medium,61.62,4,4.19,2,7.76,Medium
991,5,Story & Conversation,Easy,75.0,6,3.29,2,13.38,Medium
992,1,Behaviour & Emotional Response,Medium,42.91,2,5.82,3,0.0,Medium
992,2,Memory Match & Recall,Easy,63.0,3,2.45,2,20.09,Medium
992,3,Everyday Problem Solver,Medium,49.99,5,5.5,5,-13.01,Medium
992,4,Memory Match & Recall,Hard,41.24,2,5.13,4,-8.75,Medium
992,5,Memory Match & Recall,Easy,67.55,4,4.87,2,26.31,Medium
993,1,Memory Match & Recall,Easy,51.76,4,3.63,4,0.0,Easy
993,2,Story & Conversation,Medium,39.85,2,5.14,3,-11.91,Easy
993,3,Memory Match & Recall,Easy,48.29,4,3.39,4,8.44,Easy
993,4,Story & Conversation,Easy,51.24,3,6.54,2,2.95,Easy
993,5,Memory Match & Recall,Medium,36.28,2,7.24,4,-14.96,Easy
994,1,Everyday Problem Solver,Hard,44.32,4,4.64,6,0.0,Medium
